code,drug_name,matched_product_name_en,matched_product_name_ar,matched_store_product_id,match_score,verified,match_method
19100,EUROCOX 200MG TAB,EUROCOX 200 MG 10 TAB.,يوروكوكس 200 مجم 10 اقراص,2644861.0,89.5,ai_confirmed,ai_verified
63273,EURONEMIA 5 AMP,EURONEMIA 100 MG / 5 ML 5 AMP FOR I.V. OR INF.,يورونيميا 100 مجم / 5 مل 5 امبول وريد,2471585.0,100.0,algo_match,token_set_ratio
84911,EUTHROX50MG TAB50,,,,,,no_match
91461,EUTHYROX 100MCG 100TAB,,,,,,no_match
91462,EUTHYROX 100MCG 50TAB,,,,,,no_match
81702,euthyrox 25 ug 100 tab,,,,,,no_match
67312,EUTHYROX 25MG 50TAB,,,,,,no_match
91403,EUTHYROX 50MCG 100 TAB,,,,,,no_match
91460,EUTHYROX 50MCG 50 TABS,,,,,,no_match
91459,EUTHYROX 75 MCG 100 TABS,,,,,,no_match
87456,EVA BEBE LOTION 200 ML,,,,,,no_match
87378,EVA BODY SPLASH 240 ML MYSTIC ORCHID,,,,,,no_match
87560,EVA MEDIUM HEALYHY,,,,,,no_match
74753,EVACULAX 500MG 20 TABS,EVACULAX 20 F.C. TABS.,ايفاكيولاكس 20 اقراص,2312592.0,81.0,ai_confirmed,ai_verified
58219,EVAGRO PURE NATURAL HONEY 250 GM,,,,,,no_match
90785,EVANEOTRIM 120 EXT. F.C. TABS.,EVANEOTRIM 120 EXT. F.C. TABS,ايفانيوتريم 120 اقراص,2541426.0,100.0,algo_match,brand_index
47557,EVASTINE 10MG 20TAB,EVASTINE 10 MG 20 F.C.TAB.,ايفاستين 10 مجم 20 اقراص,2315005.0,80.0,ai_confirmed,ai_verified
20249,EVASTINE SYRUP 100 ML,EVASTINE 5 MG / 5 ML SYRUP 100 ML,ايفاستين 5 مجم / 5 مل شراب 100 مل,902416.0,100.0,algo_match,token_set_ratio
73236,EXAMIDE 10 MG 30 TAB,EXAMIDE 10 MG 30 TAB,اكساميد 10 مجم 30 اقراص,1451211.0,100.0,algo_match,brand_index
82497,examide 100mg 20tab,EXAMIDE 100 MG 20 TABS,اكساميد 100 مجم 20 اقراص,2146254.0,84.8,ai_confirmed,ai_verified
73511,EXAMIDE 20 MG 20 TAB,EXAMIDE 20 MG 20 TAB.,اكساميد 20 مجم 20 اقراص,919489.0,100.0,algo_match,brand_index
73459,EXAMIDE 5 MG 30 TAB,EXAMIDE 5 MG 30 TAB.,اكساميد 5 مجم 30 اقراص,2312360.0,100.0,algo_match,brand_index
79558,EXARETIC 10 MG 30TABLETS,EXARETIC 10 MG 30 TAB,اكساريتيك 10 مجم 30 اقراص,2601900.0,88.9,ai_confirmed,ai_verified
79557,EXARETIC 20 MG 30 TABLETS,EXARETIC 20 MG 30 TAB.,اكساريتيك 20 مجم 30 اقراص,2325827.0,91.3,algo_match,brand_index
91050,EXCELSA 20MG 14TAB,,,,,,no_match
90715,EXCEPTION 20 CAP,,,,,,no_match
82570,EXEEDOGAST 40 M TAB,EXEEDOGAST 40 MG 20 CAPS.,اكسيدوجاست 40 مجم 20 كبسول,901927.0,81.2,ai_confirmed,ai_verified
45111,EXELON 3 MG 28 CAP,,,,,,no_match
90551,EXELON 4.6MG,,,,,,no_match
73909,EXFORGE 10/160 MG 14 TAB,,,,,,no_match
73630,EXFORGE 5/160 MG 14 TAB,,,,,,no_match
74304,EXFORGE HCT 5/160 /12.5 MG MG 14 TAB,EXFORGE HCT 5 / 160 / 12.5 MG 14 F.C. TAB.,اكسفورج اتش سي تي 5 / 160 / 12.5 مجم 14 اقراص,901919.0,81.6,ai_confirmed,ai_verified
73463,EXFORGE HCT 10 /160 /25 MG MG 14 TAB,,,,,,no_match
88450,EXIBION 30 TAB,EXIBION VITAMIN B COMPLEX 30 TABS,اكسيبون فيتامين ب كومبلكس 30 اقراص,1766074.0,85.7,ai_confirmed,ai_verified
88302,EXOSIRYLIC 250 MG 20 F.C TABLETS,EXOSIRYLIC 250 MG 20 F.C.TABS,اكسوسيرليك 250 مجم 20 اقراص,2143403.0,95.1,algo_match,brand_index
89218,EXOSIRYLIC 500 MG 20 F.C. TABS,EXOSIRYLIC 500 MG 20 F.C.TABS,اكسوسيرليك 500 مجم 20 اقراص,2616798.0,100.0,algo_match,brand_index
90716,EXOSPAST 100MG 30 TAB,,,,,,no_match
47320,EXTRA CREAM,EXTRA PANTHEN PLUS CREAM 50 GM,اكسترا بانثين بلس كريم 50 جم,2363489.0,100.0,algo_match,token_set_ratio
59550,EXTRAGESIC 400 MG 20 TAB,EXTRAGESIC 400 MG 20 F.C. TABS.,اكستراجيسيك 400 مجم 20 اقراص,2146285.0,90.6,algo_match,brand_index
88261,EXTRAUMA DNA 40GCREAM,EXTRAUMA DNA CREAM 40 GM,اكستروما كريم,2681054.0,88.9,ai_confirmed,ai_verified
66835,EXTRAUMA DNA CREAM 25 GM,EXTRAUMA DNA CREAM 25 GM,اكستروما دي ان ايه كريم 25 جم,2642061.0,100.0,algo_match,brand_index
73334,EXTRAUMA FORTE GEL 25 GM,,,,,,no_match
75185,EXTRAUMA FORTE GEL 40 GM,,,,,,no_match
56785,EXTREME 20 PIECES,EXTREME CARAMRL 20 PIECES,اكستريم 20 قطعه 95,2513142.0,81.0,ai_confirmed,ai_verified
30510,EXUPAR 15 MG 20 TAB,EXUPAR 15 MG 20 TAB.,اكسيوبار 15 مجم 20 اقراص,2511069.0,100.0,algo_match,brand_index
92557,EYE DAILY VIT 30 CAP,EYE DAILY VIT 30 CAPULES,اي ديلي فيت 30 كبسول,1726264.0,90.9,algo_match,token_set_ratio
86382,EZACARD 100 MG 30 TABS,EZACARD 100 MG 30 E.C. TABS.,ايزاكارد 100 مجم 30 اقراص,902379.0,91.7,algo_match,brand_index
18192,EZACARD 75MG 30 TAB,EZACARD 75 MG 30 ENTERIC COATED TAB.,ايزاكارد 75 مجم 30 اقراص,902381.0,84.8,ai_confirmed,ai_verified
46465,EZAMOL C 20TAB,EZAMOL C 20 TAB.,ايزامول سي 20 اقراص,902382.0,96.6,algo_match,token_set_ratio
87348,EZAPRIL-CO 20/12.5MG 30 TABS,,,,,,no_match
88332,EZAPRIL 10 MG 30 TABLETS,EZAPRIL 10 MG 30 TAB,ايزابريل 10 مجم 30 اقراص,902378.0,90.9,algo_match,brand_index
73249,EZAPRIL 20 MG 20 TAB,,,,,,no_match
88259,EZAPRIL 20 MG 30 TABS,EZAPRIL 20 MG 30 TAB,ايزابريل 20 مجم 30 اقراص,2312585.0,97.6,algo_match,brand_index
58633,EZOGAST 20 MG 14 CAP,EZOGAST 20 MG 14 DELA. REL. CAPS.,ايزوجاست 20 مجم 14 كبسول,2606048.0,80.0,ai_confirmed,ai_verified
87843,ezogast 40 28 capsules,EZOGAST 40 MG 28 CAPS,ايزوجاست 40 مجم 28 كبسول,2468716.0,83.7,ai_confirmed,ai_verified
76716,EZOGAST 40 MG 14 CAP,EZOGAST 40 MG 14 DELA. REL. CAPS,ايزوجاست 40 مجم 14 كبسول,902392.0,80.0,ai_confirmed,ai_verified
91695,EZOKO 100/60 MG 8 F.C. TABS,EZOKO 100 / 60 MG 8 TAB,ايزوكو 100 / 60 مجم 8 اقراص,2296807.0,81.6,ai_confirmed,ai_verified
82772,FAGLOZINO 10MG TAB,FAGLOZINO 10 MG 30 F.C. TABS.,فاجلوزينو 10 مجم 30 اقراص,1300020.0,80.0,ai_confirmed,ai_verified
82820,faglozino 25mg 30 tab,,,,,,no_match
73875,FAKTU 8 SUPP,FAKTU 8 RECTAL SUPP.,فاكتو 8 لبوس,2619697.0,100.0,algo_match,token_set_ratio
73631,FAKTU OINTMENT 30 GM,FAKTU OINT. 30 GM,فاكتو مرهم 30 جم,904235.0,88.9,ai_confirmed,ai_verified
90081,fam 10mg 30tab,,,,,,no_match
88087,FAMICHEW 30 CHEEWABLE TAB,,,,,,no_match
18856,FAMOTAK 20MG TAB,,,,,,no_match
23141,FAMOTAK 40MG 20TAB,FAMOTAK 40 MG 20 TAB.,فاموتاك 40 مجم 20 اقراص,2144031.0,83.9,ai_confirmed,ai_verified
33094,FAMOTIN 40MG TAB,,,,,,no_match
84748,FANGRARE SHOWER GEL 200 ML,FANGRARE SHOWER GEL 200 ML,فانج رير شاور جل 200 مل,2146906.0,100.0,algo_match,brand_index
19009,FARCOCIN CREAM 20 GM,FARCOCIN 0.1 % CREAM 20 GM,فاركوسين 0.1 % كريم 20 جم,2454646.0,87.0,ai_confirmed,ai_verified
19011,FARCOCIN OINT,FARCOCIN 0.1 % OINT. 20 GM,فاركوسين 0.1 % مرهم 20 جم,1432181.0,100.0,algo_match,token_set_ratio
7623,FARCOLIN SOLUTION,,,,,,no_match
73094,FARCOLIN SYRUP 120 ML,,,,,,no_match
16584,FARCOTILIUM SYRUP,,,,,,no_match
81224,FARCOVIT B12 30 TABS,FARCOVIT B 12 30 CAPS.,فاركوفيت ب 12 كبسول,1547873.0,82.9,ai_confirmed,ai_verified
75140,FARMACTIVE SILVER SPRAY 125 ML,FARMACTIVE SILVER SPRAY 125 ML,فارماكتيف سيلفر بخاخ 125 مل,2169086.0,100.0,algo_match,brand_index
81222,FAROVIGA 100MG 12 F.C. TAB,FAROVIGA 100 MG 12 F.C.TAB.,فاروفيجا 100 مجم 12 اقراص,2313276.0,90.2,algo_match,brand_index
50396,FAST CARE D ANTIDANdruff SHAMPOO 150 ML,,,,,,no_match
50394,FAST CARE P SHAMPOO 250 ML,FAST CARE P. HAIR SHAMPOO 250 ML,فاست كير بي شامبو 250 مل,2682558.0,91.2,algo_match,brand_index
81832,FAST FREEZE GEL 100 GM,FAST FREEZE GEL 100 GM,فاست فريز جل 100 جم,904216.0,100.0,algo_match,brand_index
83182,FAST FREEZE SPRAY,FAST FREEZE MASSAGE SPRAY 200 ML,فاست فريز بخاخ جديد 250,2683156.0,100.0,algo_match,token_set_ratio
18942,FAST SYRUP,FAST SYRUP 120 ML,فاست شراب 120 مل,2475486.0,100.0,algo_match,token_set_ratio
56686,FASTCURE 40 MG 14 CAP,FASTCURE 40 MG 14 CAPS.,فاست كيور 40 مجم 14 كبسول,2603291.0,97.7,algo_match,brand_index
47546,FASTCURE 20 MG 14 CAP,FASTCURE 20 MG 14 CAPS.,فاست كيور 20 مجم 14 كبسول,2332513.0,97.7,algo_match,brand_index
80996,FASTEL 120 MG 20 F.C TABS.,FASTEL 120 MG 20 F.C.TABS.,فاستل 120 مجم 20 اقراص,942921.0,100.0,algo_match,brand_index
80963,FASTEL 180 MG 20 TAB,,,,,,no_match
77087,FASTER GEL 80GM,FASTER GEL 80 GM,فاستر جيل 80 جم,2454663.0,83.9,ai_confirmed,ai_verified
87044,FASTER HAIR BACK BLACK GARLIC OILEX OIL 100 ML,,,,,,
87505,FASTER HAIR BACK OILEX OIL CAFFEINE,,,,,,
77089,FASTUM GEL 15GM,FASTUM 2.5 % TOPICAL GEL 15 GM,فاستم 2.5 % جل موضعي 15 جم,2313287.0,80.0,ai_confirmed,ai_verified
74290,FASTUM GEL 60 GM,FASTUM 2.5 % TOPICAL GEL 60 GM,فاستم 2.5 % جل موضعي 60 جم,2436749.0,100.0,algo_match,token_set_ratio
91757,FAT BOM 30 CAP,FAT BOOM 30 HARD GELATIN CAPSULES,فات بوم 30 اقراص,2532482.0,80.0,ai_confirmed,ai_verified
75173,FATTACHE GUIDE 30 TAB,FATTACHE GUIDE 30 TABLETS,فاتاشي جايد 30 كبسول,1277418.0,91.3,algo_match,brand_index
46839,FAVERIN 100 MG 30 TAB,FAVERIN 100 MG 30 F.C. SCORED TAB.,فافيرين 100 مجم 30 اقراص,904233.0,100.0,algo_match,token_set_ratio
1684315,FAVERIN 50MG 60 TAB,FAVERIN 50 MG 60 F.C. SCORED TAB.,فافيرين 50 مجم 60 اقراص,906687.0,84.8,ai_confirmed,ai_verified
fa,FAWAR FRUIT 6 SACHETS,FAWAR FRUIT 6 SACHETS,فوار فروت 6 اكياس,1654514.0,100.0,algo_match,brand_index
78358,FAYCID HAIR OIL 60 ML,FAYCID HAIR OIL 60 ML,فايسيد زيت شعر 60 مل,2384573.0,100.0,algo_match,brand_index
63146,FEBURIC 120MG 10TAB,,,,,,no_match
81451,feburic 40 mg tab,FEBURIC 40 MG 20 F.C. TABLETS,فبيوريك 40 مجم 20 اقراص,2313301.0,86.7,ai_confirmed,ai_verified
65945,FEBURIC 80MG 30TAB,,,,,,no_match
74202,FELDENE 20 MG DISPERSIBLE 10 CAP,FELDENE 20 MG 10 DISPERSIBLE TAB,فلدين 20 مجم 10 اقراص فواره,2671660.0,87.5,ai_confirmed,ai_verified
74757,FELDENE 20 MG DISPERSIBLE 10 TAB.,FELDENE 20 MG 10 DISPERSIBLE TAB,فلدين 20 مجم 10 اقراص فواره,2671660.0,100.0,algo_match,brand_index
78175,FELDENE 20MG/ML I.M. 3 AMP,FELDENE 20 MG / ML I.M. 3 AMP.,فلدين 20 مجم / مل 3 امبول,2265359.0,90.6,algo_match,token_set_ratio
74127,FELDENE 20MG/ML I.M. 6 AMP.,FELDENE 20 MG / ML I.M. 6 AMP.,فلدين 20 مجم / مل 6 امبول,2159867.0,90.6,algo_match,token_set_ratio
6773,FELDORAL AMP,FELDORAL 20 MG / ML 3 AMP.,فلدورال 20 مجم / مل 3 امبول,2127592.0,100.0,algo_match,token_set_ratio
80691,FEMAPENT 2.5MG 14 TABS,,,,,,no_match
91463,FEMAPENT 2.5MG 30 TABS,FEMAPENT 2.5 MG 30 F.C.TABS,فيمابنت 2.5 مجم 30 اقراص,2379132.0,81.6,ai_confirmed,ai_verified
32365656,FEMARA 2.5,FEMARA 2.5 MG 30 F.C.TABS.,فيمارا 2.5 مجم 30 اقراص,904469.0,100.0,algo_match,token_set_ratio
41034,FEMARA 2.5 MG 30 TAB,FEMARA 2.5 MG 30 F.C.TABS.,فيمارا 2.5 مجم 30 اقراص,904469.0,88.9,ai_confirmed,ai_verified
87105,FEMI LIQUID CLEANSER,,,,,,no_match
fem,FEMOGESAL 0.03/0.075MG 21 F.C.TABS,FEMOGESAL 0.03 / 0.075 MG 21 F.C. TABS.,فيموجيسال 0.03 / 0.075 مجم 21 اقراص,2145236.0,94.3,algo_match,brand_index
91368,femoston2/10mg 28 tap,,,,,,no_match
86023,FEMTONEX FOR WOMAN 30 TABS,FEMTONEX 30 TABS,فيمتونكس 30 اقراص,906693.0,100.0,algo_match,token_set_ratio
11253,FENISTIL DROPS,FENISTIL 1 MG / ML ORAL DROPS 15 ML,فنيستيل قطره,2682560.0,100.0,algo_match,token_set_ratio
79234,FENTEX MOUTH SPRAY 60 ML,FENTEX MOUTH SPRAY 60 ML,فينتكس بخاخ للفم 60 مل,2513622.0,100.0,algo_match,brand_index
91984,FENUPOLYEN 30 CAP,FENUPOLYEN 30 CAPS,فينوبولين 30 كبسول,2476129.0,97.1,algo_match,brand_index
90781,FERLAGE 20 CAPS,FERLAGE 20 CAPS,فيرلاج 20 كبسول,2637275.0,100.0,algo_match,brand_index
89006,FERMED 100MG/5ML 5 AMP,,,,,,no_match
59738,FERNILAR 20 TAB,FERNILAR 5 MG 20 F.C. TAB.,فيرنيلار 5 مجم 20 اقراص,1226603.0,100.0,algo_match,token_set_ratio
59336,FERNILAR SYRUP,FERNILAR 0.5 MG / ML SYRUP 120 ML,فيرنيلار 0.5 مجم / مل شراب 120 مل,2252045.0,100.0,algo_match,token_set_ratio
90620,feroglobi b12 liquid syrp,FEROGLOBIN LIQUID 120 ML,فيروجلوبين سائل 120 مل,1529393.0,81.6,ai_confirmed,ai_verified
74187,FEROGLOBIN 30 CAP,FEROGLOBIN 30 CAPS,فيروجلوبين 30 كبسول,1627515.0,97.1,algo_match,brand_index
87820,feroglobin 30 cap مستورد,FEROGLOBIN 30 CAPS,فيروجلوبين 30 كبسول,1627515.0,81.0,ai_confirmed,ai_verified
74574,FEROGLOBIN SYRUP 120 ML,B SYRUP 120 ML,بي بوتاسيوم شراب جديد,2621877.0,92.3,algo_match,token_set_ratio
91446,FEROJUST 30 CAPS,FEROJUST 30 CAP,فيروجست 30 اقراص,2433459.0,96.8,algo_match,brand_index
11737,FEROSAC 100MG/5ML 5 AMP.,FEROSAC 100 MG / 5 ML 5 AMP.,فيروساك 100 مجم / 5 مل 5 امبول,1700832.0,87.5,ai_confirmed,ai_verified
79555,FERRINO 30 TABLETS,,,,,,no_match
66077,FERROBELLA LIQUID CHOCOLATE 350 GM,,,,,,no_match
82514,FERRODEP 150 ML SYP,,,,,,no_match
81972,FERRODEP 30 CAP,FERRODEP 30 CAPS,فيروديب 30 كبسول,2409835.0,96.8,algo_match,brand_index
78139,FERRODUONAL 30-CAP,FERRODUONAL 30 CAP.,فيروديونال 30 كبسول,1911226.0,94.4,algo_match,brand_index
47691,FERROFOL CAP,,,,,,no_match
82909,FERROHEALTHY 120ML SYRUP,FERROHEALTHY SYRUP 120 ML,فيرو هيلثي شراب 120 مل,904434.0,89.8,ai_confirmed,ai_verified
85545,FERRONEX PLUS 20CAPS,,,,,,no_match
83752,FERROPOLYN 30 CAPS,FERROPOLYN 30 CAPS,فيروبولين 30 كبسول,904435.0,100.0,algo_match,brand_index
84408,FERROSWAB ORAL SOLUTION 20 UNIT,,,,,,no_match
92000,FERROTRON 30 CAP,FERROTRON 30 CAPS.,فيروترون 30 كبسول,2674442.0,97.0,algo_match,brand_index
92452,FERROTRON FORTE 30 CAPS,FERROTRON FORT 30 CAPS,فيروترون فورت 30 اقراص,2570918.0,97.8,algo_match,brand_index
85142,FERTINA BONAVIDEA 30 HARD CAPSULES,,,,,,no_match
83020,FERTITONEX 30 CAP,FERTITONEX 30 CAP,فيرتيتونكس 30 كبسول,904419.0,100.0,algo_match,brand_index
84661,FETTARM DROPS,,,,,,no_match
89244,FEVONOXOL 1 GM 20 TABLETS,FEVONOXOL 1000 MG 20 F.C. TABS,فيفونوكسول 1000 مجم 20 اقراص,2429250.0,80.0,ai_confirmed,ai_verified
17820,FEWMIG CAP,,,,,,no_match
47270,FEXON 120MG TAB,,,,,,no_match
40551,FEXON 180MG TAB,,,,,,no_match
91427,FEXOSTADINE 120 MG 20 TABS,FEXOSTADINE 120 MG 20 TAB,فيكسوستادين 120 مجم 20 اقراص,2599987.0,98.0,algo_match,brand_index
88213,FIANCEE ANION & CASTOR 240 ML CREAM,,,,,,no_match
88214,FIANCEE LEMON & ALOE 240 ML CREAM,,,,,,no_match
61994,FINASTURA 5 MG 30 TAB,FINASTURA 5 MG 30 F.C.TAB.,فيناستورا 5 مجم 30 اقراص,1740464.0,91.3,algo_match,brand_index
83600,FINE DERM CREAM 30GM,FINE DERM 0.25 % RECTAL CREAM 30 GM,فاين ديرم 0.25 % كريم 30 جم,904254.0,90.0,algo_match,partial_token_sort_ratio
83601,FINE DERM CREAM 50GM,,,,,,no_match
91624,FINOXLAB 20 MG 20 F.C.TABS,FINOXLAB 20 MG 20 F.C.TABS,فينوكسلاب 20 مجم 20 اقراص,2299297.0,100.0,algo_match,brand_index
86214,FIRSTVOC HAIR LOTION 120 ML,FIRSTVOC HAIR LOTION 120 ML,فيرست فوك لوشن الشعر 120 مل,2501037.0,100.0,algo_match,brand_index
88767,FIRSTVOC SHAMPOO&COONDITIONER FRIZZ CONTROL 200 ML,,,,,,no_match
88504,FISH TOOTHBRUSH SILICONE,,,,,,no_match
84958,FITAMART CREAM 50GM,FITAMART CREAM 50 GM,فيتامارت كريم 50 جم,2146415.0,87.2,ai_confirmed,ai_verified
86089,FITMOTUS 30 F.C. TABS.,FITMOTUS 30 CAPS,فيتموتوس 30 اقراص,2434350.0,83.9,ai_confirmed,ai_verified
79387,FITO CREAM,,,,,,no_match
57416,FITT-BAR SOAP,,,,,,no_match
40055,FLABU DROPS,FLABU 40 MG / ML ORAL DROPS. 15 ML,فلابو 40 مجم / مل قطره بالفم 15 مل / دلتا,2557293.0,100.0,algo_match,token_set_ratio
83319,FLACORT 30 MG 20 TABS.,FLACORT 30 MG 20 TABS.,فلاكورت 30 مجم 20 اقراص,1325377.0,100.0,algo_match,brand_index
82923,FLACORT 6 MG 20 TABS.,FLACORT 6 MG 20 TABS.,فلاكورت 6 مجم 20 اقراص,2436791.0,100.0,algo_match,brand_index
3220,FLADAZOLE 500 MG 4 TAB,FLADAZOLE 500 MG 4 TAB.,فلادازول 500 مجم 4 اقراص,2454693.0,100.0,algo_match,brand_index
46667,FLAGELLAT FORTE 200 MG SUSP,FLAGELLAT FORTE 200 MG / 5 ML SUSP. 100 ML,فلاجيلات فورت 200 مجم / 5 مل شراب 100 مل,904271.0,100.0,algo_match,token_set_ratio
90253,flagoshown 20 tab,,,,,,no_match
73371,FLAGYL 500 MG 20 TAB,FLAGYL 500 MG 20 TAB.,فلاجيل 500 مجم 20 اقراص,1601862.0,100.0,algo_match,brand_index
73296,FLAGYL SUSP 125 MG 100 ML,FLAGYL 125 MG / 5 ML SUSP. 100 ML,فلاجيل 125 مجم / 5 مل شراب 100 مل,989321.0,87.7,ai_confirmed,ai_verified
81452,flamifast 50 mg tab,FLAMIFAST 50 MG 30 ORALLY DISINTEGRATING TABS.,فلاميفاست 50 مجم 30 اقراص,2245380.0,88.2,ai_confirmed,ai_verified
63147,FLAMIFAST 50MG 30 TAB,,,,,,no_match
91016,FLAMOFENAC 5ML EYE DROP,,,,,,no_match
75036,FLAMOGEN 30 TAB,FLAMOGEST 30 TAB,فلاموجيست 30 اقراص,2436793.0,90.3,algo_match,brand_index
86315,FLAMOGEST 30 TABS,FLAMOGEST 30 TAB,فلاموجيست 30 اقراص,2436793.0,97.0,algo_match,brand_index
63999,FLAMOTAL 400MG 30TAB,,,,,,no_match
63152,FLAMOTAL 600MG 20TAB,,,,,,no_match
57836,FLAMOTAL 800 MG 10 TAB,FLAMOTAL 800 MG 10 TAB.,فلاموتال 800 مجم 10 اقراص,904280.0,100.0,algo_match,brand_index
79736,FLASH ACT 9 SACHETS,FLASH ACT 50 MG 9 SACHETS,فلاش اكت 50 مجم 9 اكياس,1740339.0,86.4,ai_confirmed,ai_verified
32190,FLATIDYL 30 CHEWABLE TAB,FLATIDYL 40 MG 30 CHEWABLE TAB.,فلاتيديل 40 مجم 30 اقراص,955291.0,88.9,ai_confirmed,ai_verified
84307,FLAVICEF 100/5ML 30ML SUSP,,,,,,no_match
81695,FLAVICEF 100/5ML 60 ML SUSP,FLAVICEF 100 MG / 5 ML PD. FOR ORAL SUSP. 60 ML,فلافيسيف 100 مجم / 5 مل شراب 60 مل,2454697.0,82.6,ai_confirmed,ai_verified
57324,FLAVICEF ORAL SUSP 60 ML,FLAVICEF 100 MG / 5 ML PD. FOR ORAL SUSP. 60 ML,فلافيسيف 100 مجم / 5 مل شراب 60 مل,2454697.0,100.0,algo_match,token_set_ratio
75187,FLAZACOR 30 MG 10 TAB,FLAZACOR 30 MG 10 TABS.,فلازاكور 30 ​​مجم 10 اقراص,1535377.0,97.7,algo_match,brand_index
43854,FLAZACOR 6 MG 10 TAB,FLAZACOR 6 MG 10 TABS.,فلازاكور 6 ​​مجم 10 اقراص,2127590.0,97.6,algo_match,brand_index
55989,FLEBOTON 3 AMP,FLEBOTON 3 I.M. AMPS.,فليبوتون 3 امبول,2313331.0,84.8,ai_confirmed,ai_verified
73208,FLECTOR 50 MG 30 CAP,FLECTOR 50 MG 30 CAPS.,فليكتور 50 مجم 30 كبسول,2313332.0,97.6,algo_match,brand_index
73142,FLECTOR GEL 25 GM,FLECTOR 1 % TOPICAL GEL 25 GM,فليكتور 1 % جل 25 جم,904317.0,100.0,algo_match,token_set_ratio
79364,FLEXEZE MASSAGE GEL 50GM,FLEXEZE MASSAGE GEL 50 GM,فليكسيز جل مساج 50 جم,2172584.0,89.8,ai_confirmed,ai_verified
65946,FLEXILAX 50/500 MG 30 TAB,FLEXILAX 30 F.C.TAB.,فليكسيلاكس 30 اقراص,904320.0,88.2,ai_confirmed,ai_verified
18209,FLEXOFAN 20 CAP,FLEXOFAN 20 CAPS.,فليكسوفان 20 كبسول,1579681.0,96.8,algo_match,brand_index
85083,FLEXOLYTE 240 ML CALASIC,FLEXOLYTE CLASSIC 240 ML,فليكسولايت كلاسيك 240 مل,1813215.0,95.8,algo_match,brand_index
82449,flexolyte 240 ml orange,FLEXOLYTE ORANGE ORAL REHYDRATION SOL. 240 ML,فليكسولايت برتقال 240 مل,2329720.0,100.0,algo_match,token_set_ratio
82450,FLEXOLYTE STRAW. ORAL REHYDRATION SOL. 240 ML,FLEXOLYTE STRAWBERRY ORAL REHYDRATION SOL. 240 ML,فليكسولايت فراوله 240 مل,2513623.0,94.5,algo_match,brand_index
55141,FLEXPRO EXTRA 20 TAB,,,,,,no_match
64094,FLIX NASAL SPRAY 50 MCG/METERED SPRAY DOSE,FLIX NASAL SPRAY 50 MCG / METERED SPRAY DOSE,فيليكس 50 مكجم بخاخ للانف,904319.0,95.3,algo_match,brand_index
73840,FLIXONASE SPRAY,FLIXONASE 50 MCG / METERED NASAL SPRAY 120 DOSE,فليكسونيز 50 مكجم / بخاخ انفي 120 جرعه,2156759.0,100.0,algo_match,token_set_ratio
249,FLIXOTIDE EVOHALER 125 MG,FLIXOTIDE EVOHALER 125 MCG / ACTUATION INHALER,فليكسوتايد ايفوهالر 125 مكجم بخاخه,2471736.0,93.6,algo_match,token_set_ratio
74404,FLIXOTIDE DISKUS 250MCG,,,,,,no_match
75114,FLIXOTIDE EVOHALER 50MCG,,,,,,no_match
65934,FLOPADEX 4 MG 20 CAP,FLOPADEX 4 MG 20 CAPSULES,فلوبادكس 4 مجم 20 كبسول,907750.0,88.9,ai_confirmed,ai_verified
75515,FLOPADEX 8 MG 30 CAP,,,,,,no_match
87004,FLORAX 20 CAP,,,,,,no_match
82481,FLORAX 24PIECES 2STRIPS,,,,,,no_match
74566,FLOTAC 75 MG 20 CAP,FLOTAC 75 MG 20 CAPS.,فلوتاك 75 مجم 20 كبسول,904291.0,97.4,algo_match,brand_index
85444,flowadjust 25 30 tab,FLOWADJUST 25 MG 30 TABS,فلوداجيست 25 مجم 30 اقراص,2470398.0,90.9,algo_match,brand_index
73709,FLOXAMO 1 GM 16 TAB,FLOXAMO 1 GM 16 TABS,فلوكسامو 1 جم 16 اقراص,2127894.0,97.4,algo_match,brand_index
79195,FLOXEPCI 10 TABLETS,,,,,,no_match
90615,FLOZIGLIPTIN 10/5 MG 30 F.C. TABS,FLOZIGLIPTIN 10 / 5 MG 30 TAB,فلوزيجليبتين 5 / 10 30 اقراص,2674315.0,85.2,ai_confirmed,ai_verified
49613,FLU-C EFF 6 SACHETS,,,,,,no_match
23033,FLUB SUSP,FLUB 20 MG / ML SUSP. 30 ML,فلوب 20 مجم / مل شراب 30 مل,1171825.0,100.0,algo_match,token_set_ratio
53784,FLUCA DROPS 5 ML,,,,,,no_match
30350,FLUCAMOX 1GM VIAL,FLUCAMOX 1 GM VIAL,فلوكاموكس 1 جم امبول,2651103.0,85.7,ai_confirmed,ai_verified
18842,FLUCORAL 2CAPS,FLUCORAL 150 MG 2 CAPS,فلوكورال 150 مجم 2 كبسول,2436811.0,92.9,algo_match,partial_token_sort_ratio
92298,FLUCORAL 4 CAPS,FLUCORAL 150 MG 4 CAPS,فلوكورال 150 مجم 4 كبسول,1725952.0,81.1,ai_confirmed,ai_verified
74308,FLUGENIL 600 MG 10 VAG OVULES,FLUGENIL 600 10 VAGINAL OVULES,فلوجينيل 600 10 لبوس مهبلي,1616397.0,88.1,ai_confirmed,ai_verified
74906,FLUGENIL VAGINAL GEL,FLUGENIL VAGINAL GEL 5 APPLICATORS 30 ML,فلوجينيل جل مهبلي 30 مل,1659066.0,100.0,algo_match,token_set_ratio
