code,drug_name,matched_product_name_en,matched_product_name_ar,matched_store_product_id,match_score,verified,match_method,ai_confidence,ai_review_confidence
37933,imp SOLPADEIN EFF 20 TAB,,,,,,no_match,,
92129,IMP SOLU-MEDROL 500MG VIAL,,,,,,no_match,,
71786,IMP STEROGYL 15 H 600000 IU,,,,,,no_match,,
68683,imp wfs+la-180 cap,,,,,,no_match,,
88962,IMP+++++CENTRUM FOR WOMEN,,,,,,no_match,,
85289,impacta massage gel,,,,,,no_match,,
19371,IMURAN 50 MG 100 TAB,IMURAN 50 MG 100 F.C.TABS.,اميوران 50 مجم 100 اقراص,,88.9,ai_confirmed,ai_verified,0.0,
86091,IMUTREXATE 10 MG 10 TABS.,IMUTREXATE 10 MG 10 TABS.,اميوتريكسات 10 مجم 10 اقراص,2468447.0,100.0,algo_match,brand_index,,
87319,IMUTREXATE 15 MG 10 TABS,IMUTREXATE 15 MG 10 TABS.,اميوتريكسات 15 مجم 10 اقراص,1949028.0,100.0,algo_match,brand_index,,
87582,IMUTREXATE 2.5 10 TAB,IMUTREXATE 2.5 MG 10 TABS.,اميوتريكسات 2.5 مجم 10 اقراص,2668304.0,91.3,algo_match,brand_index,,
89508,IMUTREXATE 5 MG 10 TABS,IMUTREXATE 5 MG 10 TABS.,اميوتريكسات 5 مجم 10 اقراص,1958550.0,100.0,algo_match,brand_index,,
88003,IMUTREXATE 7.5 MG 10 TABS,IMUTREXATE 7.5 MG 10 TABS.,اميوتريكسات 7.5 مجم 10 اقراص,2468451.0,100.0,algo_match,brand_index,,
91806,IN & OUT SHOWER GEL 200ML,,,,,,no_match,,
84809,IN&OUT HAIR OIL 120 ML,,,,,,no_match,,
89319,INCAN-D 30 TABS,INCAN D 30 TABS,انكان دي 30 اقراص,2422950.0,100.0,algo_match,brand_index,,
55698,INCONT L.A. 30 TAB 4 MG,INCONT L.A. 4 MG 30 TAB.,انكونت ال ايه 4 مجم 30 اقراص,2144511.0,100.0,algo_match,brand_index,,
47723,INDERAL 10 MG 50TAB,INDERAL 10 MG 50 TABS,اندرال 10 مجم 50 اقراص,902117.0,97.6,algo_match,brand_index,,
47724,INDERAL 40 MG 50 TAB,INDERAL 40 MG 50 TABS,اندرال 40 مجم 50 اقراص,2468487.0,97.6,algo_match,brand_index,,
73418,INDOMETACIN 100 MG 10 SUPPS,,,,,,no_match,,
34534,INDOMETHACIN SUPP MISR,INDOMETHACIN 100 MG 10 SUPP. B.P. 2014,اندوميثاسين العربيه 100 مجم 10 لبوس,902132.0,87.2,ai_confirmed,ai_verified,0.0,
86437,INESTAFENAC 50 MG 10 SACHETS,INESTAFENAC 50 MG 10 SACHET,انستافيناك 50 مجم 10 اكياس,1159509.0,98.2,algo_match,brand_index,,
63345,INFATRINI FOR INFANTS 400 G MILK,,,,,,no_match,,
82602,INFECTOCURE 125MG,INFECTOCURE 125 MG / 5 ML SUSP. 60 ML,انفيكتوكيور 125 مجم / 5 مل شراب 60 مل,2513395.0,100.0,algo_match,token_set_ratio,,
86825,INFECTOCURE 250 MG,INFECTOCURE 250 MG / 5 ML SUSP. 60 ML,انفيكتوكيور 250 مجم / 5 مل شراب 60 مل,2638457.0,100.0,algo_match,token_set_ratio,,
82381,INFECTOCURE 250MG 14TABS,INFECTOCURE 250 MG 14 F.C. TABS.,انفيكتوكيور 250 مجم 14 اقراص,2189501.0,92.9,algo_match,brand_index,,
82380,INFECTOCURE 500MG 14TABS,INFECTOCURE 500 MG 14 F.C. TABS.,انفيكتوكيور 500 مجم 14 اقراص,1937748.0,92.9,algo_match,brand_index,,
64005,INFECTOMYCIN 500 MG 6 TAB,INFECTOMYCIN 500 MG 6 F.C. TABS.,انفكتوميسين 500 مجم 6 اقراص,2464864.0,90.9,algo_match,brand_index,,
91880,INFINITY BUNNY VITA D DROPS 15ML,INFINITY BUNNY VITA D ORAL DROPS 15 ML,انفينتي باني فيتا د قطره بالفم 15,,93.0,algo_match,brand_index,,
83279,infinity care sunscreen lotion offer1+1,,,,,,no_match,,
87066,INFINITY HYALU COLLAGEN CREAM 2% 50 GM,INFINITY HYALU COLLAGEN CREAM 50 GM,انفينتي هيالو كولاجين كريم 50 جم,,95.9,algo_match,brand_index,,
87085,INFINITY LASCAR GEL 60GM,,,,,,no_match,,
87987,INFINITY MOISTURIZINC CREAM 120 ML,INFINITY MOISTURIZING CREAM 120 ML,انفينتي كريم مرطب 120 مل,2200146.0,97.1,algo_match,brand_index,,
87667,INFINITY PROTECT &GLOW KIT SUNSCREEN + SERUM OFFER,,,,,,no_match,,
88974,INFINITY PURIFYING CLEANSING GEL 200ML,INFINITY PURIFYING CLEANSING GEL 200 ML,انفينتي بيوريفاينج غسول جل للوجه 200 مل,,100.0,algo_match,brand_index,,
87884,INFINITY SOOTHING WASH + INFINITY SOOTHING GEL 1+1,INFINITY SOOTHING GEL 120 ML + INFINITY MOISTURIZING CREAM 120 ML,انفينتي جل ملطف 120 مل + انفينتي كريم مرطب 120 مل,,83.6,ai_confirmed,ai_verified,0.0,
81361,infinity top hair shampo250 ml,,,,,,no_match,,
87883,INFINITY TREATO HAIR PROTECTION SERUM 80 ML,,,,,,no_match,,
88271,INFINITY VITAMIN C CLEANSER + SERUM OFFER 1+1,INFINITY VITAMIN C CLEANSER 200 ML + SERUM,انفينتي فيتامين سي غسول 200 مل + انفينتي فيتامين سي سيرم,902170.0,85.1,ai_confirmed,ai_verified,0.0,
88192,INFINITY WHITENING CREAM 60 GM 1 + 1,INFINITY WHITENING CREAM 60 GM OFFER 1 + 1,انفينتي كريم تفتيح 60 جم عرض 1 + 1,2146441.0,92.3,algo_match,brand_index,,
83770,INFINTY CARE SUNSCREAN MIST 50,,,,,,no_match,,
87157,INFINTY HAYAN COLLAGEN SERUM,,,,,,no_match,,
83675,INFINTY VIT C SERUM 1&1,,,,,,no_match,,
91742,INFLAMOFEN 3% FOAM 50 GM,INFLAMOFEN 3 % TOPICAL FOAM SPRAY 50 ML,انفلاموفين 3 % فوم بخاخ 50 مل,,85.7,ai_confirmed,ai_verified,0.0,
87231,influprop spray,INFLUPROP NASAL SPRAY 65 ML,انفلوبروب بخاخ 65 مل,1824425.0,100.0,algo_match,token_set_ratio,,
40564,INFLUVAC TETRA 1 PREF.SYRINGE SUSP. FOR I.M. S.C.,INFLUVAC TETRA 1 PREF.SYRINGE SUSP. FOR I.M. S.C. INJ 0.5 ML.,انفلوفاك تترا 1 سرنجه 0.5 مل,2150421.0,89.3,ai_confirmed,ai_verified,0.0,
79593,INHALEX 18MCG 30 INH. CAPS.+ INH. DEVICE,INHALEX 18 MCG 30 INH. CAPS.+ INH. DEVICE,انهالكس 18 مكجم 30 كبسول + جهاز استنشاق,1425558.0,100.0,algo_match,brand_index,,
91398,INJECTAFER 50MG/1ML 1 VIAL FOR I.V,,,,,,no_match,,
59134,INJECTMOL 1 GM/100ML VIAL FOR I.V. INF.,INJECTMOL 1 GM / 100 ML VIAL FOR I.V. INF.,انجكتمول 1 جم / 100 مل امبول,,87.2,ai_confirmed,ai_verified,0.0,
79884,INLETAIR 10MG 10TABS,INLETAIR 10 MG 10 F.C.TAB.,انلت اير 10 مجم 10 اقراص,902174.0,89.4,ai_confirmed,ai_verified,0.0,
88456,INNOFER SACHET10,INNOFER 10 SACHETS,اينوفير 10 اكياس,2630241.0,97.1,algo_match,brand_index,,
90951,INODEP CAPSULES 30,INODEP 30 CAPS,اينوديب 30 كبسول,1877778.0,87.5,ai_confirmed,ai_verified,0.0,
84834,INOFOLIC 30 CAPS,INOFOLIC 30 CAPS.,انوفوليك 30 كبسوله,1474756.0,100.0,algo_match,brand_index,,
91144,INOFOLIC COMBI HP SOFT GELATIN CAP 30,,,,,,no_match,,
91143,INOFOLIC HP SOFT GELATIN CAP 30,,,,,,no_match,,
92308,INSTANOM 20 CAPS,INSTANOM 20 CAPS,انستانوم 20 كبسول,,100.0,algo_match,brand_index,,
85101,INSTOLAB 20CAPS,INSTOLAB 20 CAPS,انستولاب 20 كبسول,,100.0,algo_match,brand_index,,
79401,INSULATARD 10ML 100 IU/ML,INSULATARD HM 100 I.U. / ML 10 ML VIAL,انسولاتارد اتش ام 100 وحده / مل 10 مل امبول,1750341.0,87.0,ai_confirmed,ai_verified,0.0,
79397,insulatard penfill 100 IU/ML,,,,,,no_match,,
23139,INSULIN H MIX 100UNIT,,,,,,no_match,,
74674,INSULINAGYPT 70/30 100 UNITS 10 ML,,,,,,no_match,,
66765,INSULINAGYPT N 100 UNITS 10 ML,INSULINAGYPT N 100 I.U. / ML ( 10 ML) VIAL,انسوليناجيبت ان 100 وحده / 10 مل امبول,2290430.0,88.9,ai_confirmed,ai_verified,0.0,
66760,INSULINAGYPT R 100 UNITS 10 ML,INSULINAGYPT R 100 I.U. / ML 10 ML VIAL,انسوليناجيبت ار 100 وحده / مل 10 مل امبول,,88.9,ai_confirmed,ai_verified,0.0,
68847,INSUPEN 4 MM 100 PCS شكاكات انسولين,,,,,,no_match,,
79594,integrol 10 mg 30tablets,INTEGROL 10 MG 30 F.C. TABS.,انتجرول 10 مجم 30 اقراص,2168422.0,86.3,ai_confirmed,ai_verified,0.0,
90879,INTIROSE FEMININE WASH 250ML,,,,,,no_match,,
61247,INTRAFER 30 TAB,INTRAFER B 30 TABS,انترافير بي 30 اقراص,2468466.0,90.9,algo_match,brand_index,,
82081,INTRAFER B FOR ADULTS 30 TABS,,,,,,no_match,,
57052,INVANZ 1GM Vial,INVANZ 1 GM PD. FOR I.V. INF. OR I.M. INJ.,انفانز 1 جم امبول,,81.5,ai_confirmed,ai_verified,0.0,
89248,INVESTA HAIR SERUM 120 ML,,,,,,no_match,,
92254,INVESTA OIL REPLACEMENT 120 GM,INVESTA OIL REPLACEMENT 120 GM,انفيستا بديل الزيت 120 جم,2146976.0,100.0,algo_match,brand_index,,
77257,INZAD 1GM VIAL,INZAD 1 GM VIAL I.M. / I.V.,انزاد 1 جم امبول,,100.0,algo_match,token_set_ratio,,
48119,IOPROST DROPS,IOPROST 50 MCG / ML EYE DROPS 30 X 0.2 ML SDU,ايوبروست 50 مكجم / مل سنجل دوز 30 امبول,2192456.0,100.0,algo_match,token_set_ratio,,
77501,IPANTEN 100MG 50 CAPS,IPANTEN 100 MG 50 CAPS.,ايبانتين 100 مجم 50 كبسول,2674233.0,100.0,algo_match,brand_index,,
90958,IPANTEN 30MG/5ML ORAL SUSP,,,,,,no_match,,
74983,IPANTEN 50MG CAP,IPANTEN 50 MG 50 CAPS,ايبانتين 50 مجم 50 كبسول,,89.5,ai_confirmed,ai_verified,0.0,
58348,IPRAVENT - S INHALATION,,,,,,no_match,,
84659,IQ PLUS SYRUP,IQ PLUS 75 ML SYRUP,اي كيو بلس 75 مل شراب,,81.2,ai_confirmed,ai_verified,0.0,
81353,IRNO 15 SACHET,,,,,,no_match,,
80166,IROFERIN 30CAPS,IROFERIN 30 CAPS,ايروفرين 30 كبسول,2464936.0,100.0,algo_match,brand_index,,
90878,IROKINZO 30 CAPSULES,IROKINZO 30 CAPS,ايروكينزو 30 كبسول,,88.9,ai_confirmed,ai_verified,0.0,
78227,irolamin 30caps,IROLAMIN 30 CAPS.,ايرولامين 30 كبسول,2435449.0,100.0,algo_match,brand_index,,
86384,IROLIVATAL 30 CAPS,IROLIVATAL 30 CAPS,ايروليفتال 30 كبسول,2435451.0,100.0,algo_match,brand_index,,
87057,iromoon 30 cap,IROMOON 30 CAPS,ايرومون 30 كبسول,,96.6,algo_match,brand_index,,
79562,ironoglor_max 30capsules,,,,,,no_match,,
87654,IROSPECT 20 CAPSULS,,,,,,no_match,,
88624,IROSPECT SYRUP 120ML,IROSPECT SYRUP 120 ML,ايروسبكت شراب 120 مل,1737926.0,100.0,algo_match,brand_index,,
82862,IROVAST TABS,IROVAST 30 F.C. TABS,ايروفاست 30 اقراص,2192372.0,100.0,algo_match,token_set_ratio,,
23126,IRUXOL OINT 15 GM,IRUXOL TOPICAL OINT. 15 GM,ايروكسول مرهم موضعي 15 جم,902373.0,81.0,ai_confirmed,ai_verified,0.0,
77258,ISILIN SYRUP,ISILIN SYRUP 120 ML,ايزيلين شراب 120 مل,1522123.0,100.0,algo_match,token_set_ratio,,
37636,ISIS ANISE 12 BAGS,ISIS ANISE 12 FILTER BAGS,ايزيس ينسون 12 اكياس,902407.0,83.7,ai_confirmed,ai_verified,0.0,
21386,ISIS ANISE 20BAGS,ISIS ANISE 12 FILTER BAGS,ايزيس ينسون 12 اكياس,902407.0,90.9,algo_match,token_set_ratio,,
21389,ISIS CARAWAY 20BAGS,ISIS CARAWAY 20 FILTER BAGS,ايزيس كراويه 20 اكياس,2471639.0,85.1,ai_confirmed,ai_verified,0.0,
48000,ISIS CHAMOMILE 12FILTERS,ISIS CHAMOMILE 12 FILTER BAGS,ايزيس بابونج كاموميل 12 اكياس,2582795.0,88.9,ai_confirmed,ai_verified,0.0,
21385,ISIS CHAMOMILE 20BAGSكاموميل,,,,,,no_match,,
91306,ISIS CINNAMON apple 20 FILTER BAGS,,,,,,no_match,,
40098,ISIS CINNAMON WITH GINGER,,,,,,no_match,,
58580,ISIS CINNAMON WITH GINGER 20 BAG,,,,,,no_match,,
91232,ISIS GREEN COFFEE PLUS 20 PACKET.,,,,,,no_match,,
28627,ISIS GREEN TEA 12FILTERS,ISIS GREEN TEA 12 FILTER BAGS,ايزيس شاي اخضر 12 اكياس,1657765.0,88.9,ai_confirmed,ai_verified,0.0,
37632,ISIS HIBISCUS 12FILTERSكركدية,,,,,,no_match,,
21391,ISIS HIBISCUS 20 BAGS كركدية,ISIS HIBISCUS 20 FILTER BAGS,ايزيس كركديه 20 اكياس,2233548.0,85.7,ai_confirmed,ai_verified,0.0,
28495,ISIS PEPPERMINT 20FILTER,ISIS PEPPERMINT 20 FILTER BAGS,ايزيس نعناع 20 كيس,2342421.0,90.9,algo_match,brand_index,,
21384,ISIS TILIO 12 BAGS,,,,,,no_match,,
83072,ISO ACNETIN 20MG 30CAPS,ISO ACNETIN 20 MG 30 CAPS,ايزو اكنتين 20 مجم 30 كبسول,2360536.0,100.0,algo_match,brand_index,,
88379,ISOCA 10 SACHET,ISOCA 10 SACHETS,ايزوكا 10 اكياس,,96.8,algo_match,brand_index,,
21453,ISOPRINOSINE SYRUP,ISOPRINOSINE 60 ML SYRUP,ايزوبرينوزين 60 مل شراب,,85.7,ai_confirmed,ai_verified,0.0,
40163,ISOPTIN 80MG 30TAB,ISOPTIN 80 MG 30 F.C. TABS.,ايسوبتن 80 مجم 30 اقراص,,88.9,ai_confirmed,ai_verified,0.0,
86832,ISOPTIN RETARD 240 MG 30 F.C.TABS,ISOPTIN RETARD 240 MG 30 F.C.TABS.,ايسوبتن ريتارد 240 مجم 30 اقراص,1513025.0,100.0,algo_match,brand_index,,
13257,ISOPTO MAXITROL DROPS,ISOPTO MAXITROL EYE DROPS 5 ML,ايزوبتو ماكسيترول قطره 5 مل,,82.4,ai_confirmed,ai_verified,0.0,
67402,ISOROMYDERM GEL 30 GM,ISOROMYDERM TOPICAL GEL 30 GM,ايزوروميديرم جل موضعي 30 جم,2144881.0,84.0,ai_confirmed,ai_verified,0.0,
92065,isotretam 20mg 20 cap,,,,,,no_match,,
87016,ISOTRETINOIN 20MG 30 SOFT GELATIN CAPS,ISOTRETINOIN 20 MG 30 SOFT GELATIN CAPS,ايزوتريتينوين 20 مجم 30 كبسول,1234551.0,100.0,algo_match,brand_index,,
87217,ISOTRETONINE 10MG 30 CAP,,,,,,no_match,,
88233,ISTIKREMA CREAM,ISTIKREMA CREAM 30 GM,استكريما كريم 30 جم,1545868.0,83.3,ai_confirmed,ai_verified,0.0,
30373,ITEM SHAMPOO 60ML,ITEM N SHAMPOO 60 ML,ايتم ان شامبو 60 مل,2220064.0,94.7,algo_match,brand_index,,
84768,ITOFERROSE 5 AMP,ITOFERROSE 100 MG / 5 ML 5 AMP. FOR IV INJ. OR INF.,ايتوفيروز 100 مجم / 5 مل 5 امبول,2128788.0,100.0,algo_match,token_set_ratio,,
59246,itomash 50 mg 30 tab,ITOMASH 50 MG 30 TAB.,ايتوماش 50 مجم 30 اقراص,2552257.0,100.0,algo_match,brand_index,,
67256,ITOPRIDE 50 MG 30 TAB,ITOPRIDE 50 MG 30 SCORED TAB,ايتوبريد 50 مجم 30 اقراص,,85.7,ai_confirmed,ai_verified,0.0,
26602,ITRACON 100 MG 14 CAP,ITRACON 100 MG 14 CAPS.,اتراكون 100 مجم 14 كبسول,2180031.0,97.7,algo_match,brand_index,,
26601,ITRACON 4CAP,ITRACON 100 MG 4 CAPS.,اتراكون 100 مجم 4 كبسول,,81.8,ai_confirmed,ai_verified,0.0,
64018,ITRAFUNGEX 15 CAP,ITRAFUNGEX 100 MG 15 CAPS.,اترافنجكس 100 مجم 15 كبسول,2434964.0,81.0,ai_confirmed,ai_verified,0.0,
59817,ITRAFUNGEX 4 CAP,ITRAFUNGEX 100 MG 4 CAPS.,اترافنجكس 100 مجم 4 كبسول,2562501.0,80.0,ai_confirmed,ai_verified,0.0,
9387,ITRANOX 15 CAPS,ITRANOX 100 MG 15 CAPS.,اترانوكس 100 مجم 15 كبسول,2468124.0,81.1,ai_confirmed,ai_verified,0.0,
68793,ITRANOX 5 CAPS,ITRANOX 100 MG 5 CAPS,اترانوكس 100 مجم 5 كبسول,2635903.0,80.0,ai_confirmed,ai_verified,0.0,
10474,ITRAPEX 100 MG 15CAP,ITRAPEX 100 MG 15 CAPS.,اترابكس 100 مجم 15 كبسول,901702.0,97.7,algo_match,brand_index,,
10477,ITRAPEX 100MG 4 CAPS.,ITRAPEX 100 MG 4 CAPS.,اترابكس 100 مجم 4 كبسول,901701.0,100.0,algo_match,brand_index,,
79531,iverzine 30gm topical cream,IVERZINE 1 % CREAM 30 GM,ايفرزين 1 % كريم 30 جم,2291952.0,90.9,algo_match,token_set_ratio,,
79926,IVERZINE 6MG 24TAB,IVERZINE 6 MG 24 TABS.,ايفرزين 6 مجم 24 اقراص,2250567.0,97.6,algo_match,brand_index,,
26979,IVERZINE LOTION 6O ML,IVERZINE 1 % LOTION 60 ML,ايفرزين 1 % لوشن 60 مل,1737929.0,85.1,ai_confirmed,ai_verified,0.0,
79668,ivoreen 10 sachets,IVOREEN 10 SACHETS,ايفورين 10 اكياس,2448310.0,100.0,algo_match,brand_index,,
83753,IVY ZAD SYRUP,IVY ZAD 120 ML SYRUP,ايفي زاد 120 مل شراب,2146276.0,100.0,algo_match,token_set_ratio,,
85548,IVYBRONCH SYRUP 120ML,IVY BRONCH SYRUP 120 ML,ايفي برونش شراب 120 مل,2252526.0,84.4,ai_confirmed,ai_verified,0.0,
81243,IVYCAN 120ML SYRUP,IVYCAN SYRUP 120 ML,ايفي كان شراب 120 مل,2146376.0,100.0,algo_match,brand_index,,
91645,IVYMEDIUM 120 ML SYRUP,IVYMEDIUM SYRUP 120 ML,ايفي ميديوم شراب 120 مل,2385076.0,100.0,algo_match,brand_index,,
73387,IVYPRONT COUGH 100 ML SYRUP,,,,,,no_match,,
IVY,IVYPTO 120 ML SYRUP,,,,,,no_match,,
89375,IVYRONC SYRUP 100 ML,IVYRONC SYRUP 100 ML,ايفيرونك شراب 100 مل,,100.0,algo_match,brand_index,,
73063,IVYROSPAN SYRUP 100 ML,IVYROSPAN SYRUP 100 ML,ايفيروسبان شراب 100 مل,2166550.0,100.0,algo_match,brand_index,,
90914,J&J SLEEP TIME BATH 500ML,,,,,,no_match,,
79350,J.B.C cream 50gm,J.B.C CREAM 50 GM,جي بي سي كريم 50 جم,903201.0,100.0,algo_match,brand_index,,
90683,JACKODAN FACIAL WASH 150ML,JACKODAN FACIAL WASH 150 ML,جاكودان غسول للوجه 150 مل,2146788.0,100.0,algo_match,brand_index,,
75836,JACKODAN GEL 60 ML,JACKODAN GEL 60 GM,جاكودان جل 60 جم,2145721.0,83.3,ai_confirmed,ai_verified,0.0,
80298,JAKARANDA 0.5MG 4TABS,JAKARANDA 0.5 MG 4 TABS.,جاكراندا 0.5 مجم 4 اقراص,1343576.0,100.0,algo_match,brand_index,,
75256,JAKMESTON 500/25 MG 20 TAB,JAKMESTON 500 / 25 MG 20 F.C. TABS.,جاكمستون 500 / 25 مجم 20 اقراص,2509537.0,80.8,ai_confirmed,ai_verified,0.0,
86925,JANAGLIP 100MG 28TAB,JANAGLIP 100 MG 28 F.C. TAB.,جاناجليب 100 مجم 28 اقراص,2270561.0,91.7,algo_match,brand_index,,
88026,JANAGLIP PLUS 50/1000 28 F.C TABLETS,JANAGLIP PLUS 50 / 1000 MG 28 F.C. TAB.,جاناجليب بلس 50 / 1000 مجم 28 اقراص,1739508.0,82.2,ai_confirmed,ai_verified,0.0,
74116,JANUMET 50 MG /1000 MG 56 TAB,,,,,,no_match,,
74340,JANUMET 50 MG /500 MG 56 TAB,,,,,,no_match,,
74117,JANUVIA 100 MG 28 TAB,JANUVIA 100 MG 28 F.C. TAB.,جانوفيا 100 مجم 28 اقراص,2112899.0,91.3,algo_match,brand_index,,
75435,JANUVIA 50 MG 28 TAB,JANUVIA 50 MG 28 F.C. TAB.,جانوفيا 50 مجم 28 اقراص,,90.9,algo_match,brand_index,,
74186,JARDIANCE 25 MG 30 TAB,JARDIANCE 25 MG 30 F.C. TABS.,جارديانس 25 مجم 30 اقراص,2179471.0,89.8,ai_confirmed,ai_verified,0.0,
90956,JAXOLIC 30 CHEWABLE TABS,JAXOLIC 30 TABS,جاكسوليك 30 اقراص,2632067.0,100.0,algo_match,token_set_ratio,,
80690,JENONAL 20 TABS,,,,,,no_match,,
89883,JEPARILON 10 MG 10 CHEW. TABS,JEPARILON 10 MG 10 CHEW. TABS,جيباريلون 10 مجم 10 اقراص للمضغ,1521391.0,100.0,algo_match,brand_index,,
79614,JEPARILON 20 TABS,JEPARILON 10 MG 20 CHEW. TABS,جيباريلون 10 مجم 20 اقراص للمضغ,,100.0,algo_match,token_set_ratio,,
91099,JOCADO 300 MG 20 CAPSULE,,,,,,no_match,,
73581,JOFLEX 30 CAP,JOFLEX 500 MG 30 CAPS.,جوفليكس 500 مجم 30 كبسول,2469417.0,81.8,ai_confirmed,ai_verified,0.0,
88199,JOHNSON OIL GEL 200 ML ALOVERA,,,,,,no_match,,
90724,JOINT GUARD PLUS 30CAP,JOINT GUARD PLUS 30 CAPS,جوينت جارد بلس 30 كبسول,2377417.0,97.9,algo_match,brand_index,,
88107,JOINT GUARD ULTRA 30 CAPSULES,JOINT GUARD ULTRA 30 CAPS,جوينت جارد الترا 30 اقراص,1690397.0,92.6,algo_match,brand_index,,
83715,JOINT PLUS 60 TABS,JOINT PLUS 60 TABS,جوينت بلس 60 قرص,2541691.0,100.0,algo_match,brand_index,,
82323,JOINTA 30 TABS,JOINTA 30 TABS,جنتا كيور كريم,2635940.0,100.0,algo_match,brand_index,,
86919,JOINTGUARD 30 CAPS,,,,,,no_match,,
87919,jointinal 30 tablets,JOINTINAL 30 CAPS,جونتينال 30 قرص,1534655.0,82.8,ai_confirmed,ai_verified,0.0,
81431,jointone x tab,JOINTONEX 30 TAB,جوينتونكس 30 اقراص,2146000.0,80.0,ai_confirmed,ai_verified,0.0,
88000,JOJOBA OIL ARA 100 ML,,,,,,no_match,,
74342,JONMERA 10 SACHETS WITH VITAMIN C,JONMERA 10 SACHETS,جونميرا 10 اكياس,2628367.0,100.0,algo_match,token_set_ratio,,
86846,JONMERA ROSEHIP SACHET,JONMERA ROSEHIP 10 SACHETS,جونميرا روزهيب 10 اكياس,1767368.0,91.7,algo_match,brand_index,,
91778,joviapram 20 mg 30 Film Coated Tablets,JOVIAPRAM 20 MG 30 F.C TABS,جوفيابرام 20 مجم 30 اقراص,,83.1,ai_confirmed,ai_verified,0.0,
89571,JOYDROPS GEL STRAWMERRY 100 ML,,,,,,no_match,,
J,JOYPOX 60 MG 6TAB,JOYPOX 60 MG 6 F.C. TABS.,جويبوكس 60 اقراص 6 اقراص عرض,2197729.0,87.8,ai_confirmed,ai_verified,0.0,
82766,JUNEL CARE VAG FOAMING SOLUTION 250 ML,,,,,,no_match,,
78360,JUSPRIN 81MG 60 TAB,JUSPRIN 81 MG 60 ENTERIC COATED TAB.,جوسبرين 81 مجم 60 اقراص,2469416.0,100.0,algo_match,token_set_ratio,,
74398,JUSTECHOL 10 MG 14 TAB,JUSTECHOL 10 MG 14 F.C. TABS,جستيكول 10 مجم 14 اقراص,2312859.0,89.8,ai_confirmed,ai_verified,0.0,
84561,JUSTECHOL 10 MG 28 F.C. TABS.,JUSTECHOL 10 MG 28 F.C. TABS,جستيكول 10 مجم 28 اقراص,1036416.0,100.0,algo_match,brand_index,,
75038,JUSTECHOL 20 MG 14 TAB,JUSTECHOL 20 MG 14 F.C. TABS,جستيكول 20 مجم 14 اقراص,2113713.0,89.8,ai_confirmed,ai_verified,0.0,
74311,JUSTECHOL 20 MG 28 TAB,JUSTECHOL 20 MG 28 F.C. TABS,جاستيكول 20 مجم 28 اقراص,2680740.0,89.8,ai_confirmed,ai_verified,0.0,
80248,JUSTIN BLUE 175ML SHAMPOO,JUSTIN BLUE HAIR SHAMPOO 175 ML,جاستن بلو شامبو للشعر 175 مل,1141678.0,91.2,algo_match,brand_index,,
91299,JUSTIN BLUE HAIR SHAMPOO 80 ML,JUSTIN BLUE HAIR SHAMPOO 80 ML,جاستن بلو شامبو للشعر 80 مل,2400144.0,100.0,algo_match,brand_index,,
54193,K-uyLE LUBRICATING JELLY 85 GMeco,,,,,,no_match,,
31245,K VITON TAB,K VITON 10 MG 20 SUGAR COATED TAB.,ك فيتون 10 مجم 20 اقراص,,100.0,algo_match,token_set_ratio,,
14120,K Y JELLY 82 GM,,,,,,no_match,,
91264,KALEMAPEX 10 MEQ (1080 MG) 30 XR TABS,KALEMAPEX 10 MEQ 1080 MG 30 XR TABS,كاليمابيكس 10 مكجم 30 اقراص,2400821.0,91.7,algo_match,brand_index,,
89200,KALEMAPEX 15 MEQ (1620 MG) 30 XR TABS,KALEMAPEX 10 MEQ 1080 MG 30 XR TABS,كاليمابيكس 10 مكجم 30 اقراص,2400821.0,88.9,ai_confirmed,ai_verified,0.0,
19886,KALOBIN DROPS,KALOBIN ORAL DROPS 20 ML,كالوبين قطره 20 مل,904570.0,100.0,algo_match,token_set_ratio,,
61010,KANSARTAN PLUS 150/12.5 MG 30 TAB,KANSARTAN PLUS 300 / 12.5 MG 30 F.C. TABS.,كانزارتان 300 / 12.5 بلس,2683162.0,82.2,ai_confirmed,ai_verified,0.0,
61309,KANSARTAN PLUS 300/12.5 30 TAB,,,,,,no_match,,
30308,KAPECT COMP SUSP,,,,,,no_match,,
73922,KAPRON 5 M 6AMP,KAPRON 500 MG / 5 ML 6 I.V. AMP.,كابرون 500 مجم / 5 مل 6 امبول,2156867.0,93.3,algo_match,token_set_ratio,,
73478,KAPRON 500 MG 20 F.C. TABS,KAPRON 500 MG 20 F.C. TABS.,كابرون 500 مجم 20 اقراص,904503.0,100.0,algo_match,brand_index,,
80297,KARBALTA 30 MG 28 CAP,KARBALTA 30 MG 28 CAPS.,كاربالتا 30 مجم 28 كبسول,2199704.0,97.7,algo_match,brand_index,,
67252,KARBALTA 60 MG 30 CAP,KARBALTA 60 MG 30 CAPS.,كاربالتا 60 مجم 30 كبسول,2646964.0,97.7,algo_match,brand_index,,
88802,karinoba 25/20mg tabs,,,,,,no_match,,
51781,KAST 10MG 10TAB,KAST 10 MG 10 F.C. TAB.,كاست 10 مجم 10 اقراص,1488921.0,89.5,ai_confirmed,ai_verified,0.0,
53470,KAST 5 MG 14TAB,KAST 5 MG 14 CHEW. TAB.,كاست 5 مجم 14 اقراص,2470646.0,86.5,ai_confirmed,ai_verified,0.0,
